PacketDropQueue Network.nodeTx.TrTx (#0 - General-0-20230516-09:46:38-20937),,PacketDropQueue Network.queue_0 (#0 - General-0-20230516-09:46:38-20937),,PacketDropQueue Network.queue_1 (#0 - General-0-20230516-09:46:38-20937),,PacketDropQueue Network.nodeRx.TrRx (#0 - General-0-20230516-09:46:38-20937),,PacketGen Network.nodeTx.gen (#0 - General-0-20230516-09:46:38-20937),,BufferSizeQueue Network.nodeTx.TrTx (#0 - General-0-20230516-09:46:38-20937),,BufferSizeQueue Network.queue_0 (#0 - General-0-20230516-09:46:38-20937),,BufferSizeQueue Network.nodeRx.TrRx (#0 - General-0-20230516-09:46:38-20937),,Delay Network.nodeRx.sink (#0 - General-0-20230516-09:46:38-20937),,PacketUsed Network.nodeRx.sink (#0 - General-0-20230516-09:46:38-20937),
,,,,,,,,78.596108669996,383,78.596108669996,2,78.801353180742,3,79.463506846344,1,79.563506846344,0.967398176347999956,79.563506846344,1
,,,,,,,,78.646428392619,384,78.646428392619,2,78.901353180742,3,79.663506846344,1,79.763506846344,1.117078453725000026,79.763506846344,1
,,,,,,,,78.687634802316,385,78.687634802316,3,79.001353180742,4,79.863506846344,1,79.963506846344,1.275872044028000025,79.963506846344,1
,,,,,,,,78.737006656076,386,78.737006656076,3,79.101353180742,4,80.063506846344,1,80.163506846344,1.426500190267999892,80.163506846344,1
,,,,,,,,79.314821774456,387,79.314821774456,1,79.414921774456,4,80.263506846344,1,80.363506846344,1.048685071887999859,80.363506846344,1
,,,,,,,,79.483417529539,388,79.483417529539,1,79.583517529539,4,80.463506846344,1,80.563506846344,1.080089316805000084,80.563506846344,1
,,,,,,,,79.752487016186,389,79.752487016186,1,79.852587016186,4,80.663506846344,1,80.763506846344,1.011019830157999782,80.763506846344,1
,,,,,,,,79.872822813491,390,79.872822813491,1,79.972922813491,4,80.863506846344,1,80.963506846344,1.090684032852999859,80.963506846344,1
,,,,,,,,80.007671727418,391,80.007671727418,1,80.107771727418,4,81.063506846344,1,81.163506846344,1.155835118925999878,81.163506846344,1
,,,,,,,,80.710567463525,392,80.710567463525,1,80.810667463525,2,81.263506846344,1,81.363506846344,0.65293938281899999,81.363506846344,1
,,,,,,,,80.762170016313,393,80.762170016313,1,80.910667463525,2,81.463506846344,1,81.563506846344,0.801336830030999976,81.563506846344,1
,,,,,,,,80.990397596885,394,80.990397596885,1,81.090497596885,2,81.663506846344,1,81.763506846344,0.773109249458999944,81.763506846344,1
,,,,,,,,81.04909912727,395,81.04909912727,1,81.190497596885,3,81.863506846344,1,81.963506846344,0.914407719073999865,81.963506846344,1
,,,,,,,,81.066929985269,396,81.066929985269,2,81.290497596885,3,82.063506846344,1,82.163506846344,1.09657686107499996,82.163506846344,1
,,,,,,,,81.078886177852,397,81.078886177852,3,81.390497596885,4,82.263506846344,1,82.363506846344,1.284620668491999845,82.363506846344,1
,,,,,,,,81.090500650275,398,81.090500650275,3,81.490497596885,4,82.463506846344,1,82.563506846344,1.473006196068999957,82.563506846344,1
,,,,,,,,81.204480163336,399,81.204480163336,3,81.590497596885,5,82.663506846344,1,82.763506846344,1.559026683007999731,82.763506846344,1
,,,,,,,,81.338302908074,400,81.338302908074,3,81.690497596885,5,82.863506846344,1,82.963506846344,1.625203938269999862,82.963506846344,1
,,,,,,,,81.413036866953,401,81.413036866953,3,81.790497596885,6,83.063506846344,1,83.163506846344,1.750469979390999678,83.163506846344,1
,,,,,,,,81.838770885859,402,81.838770885859,1,81.938870885859,6,83.263506846344,1,83.363506846344,1.524735960484999702,83.363506846344,1
,,,,,,,,82.07714250659,403,82.07714250659,1,82.17724250659,6,83.463506846344,1,83.563506846344,1.486364339754000056,83.563506846344,1
,,,,,,,,82.826481429355,404,82.826481429355,1,82.926581429355,3,83.663506846344,1,83.763506846344,0.937025416988999988,83.763506846344,1
,,,,,,,,82.921364687422,405,82.921364687422,1,83.026581429355,4,83.863506846344,1,83.963506846344,1.04214215892199968,83.963506846344,1
,,,,,,,,83.113652601736,406,83.113652601736,1,83.213752601736,4,84.063506846344,1,84.163506846344,1.049854244607999915,84.163506846344,1
,,,,,,,,83.153246148803,407,83.153246148803,1,83.313752601736,4,84.263506846344,1,84.363506846344,1.210260697540999957,84.363506846344,1
,,,,,,,,83.309641292978,408,83.309641292978,1,83.413752601736,5,84.463506846344,1,84.563506846344,1.253865553365999913,84.563506846344,1
,,,,,,,,83.314638963641,409,83.314638963641,1,83.513752601736,5,84.663506846344,1,84.763506846344,1.448867882702999926,84.763506846344,1
,,,,,,,,83.700310991017,410,83.700310991017,1,83.800410991017,5,84.863506846344,1,84.963506846344,1.263195855326999955,84.963506846344,1
,,,,,,,,83.714234525232,411,83.714234525232,1,83.900410991017,5,85.063506846344,1,85.163506846344,1.449272321111999766,85.163506846344,1
,,,,,,,,83.986620870093,412,83.986620870093,1,84.086720870093,5,85.263506846344,1,85.363506846344,1.376885976250999726,85.363506846344,1
,,,,,,,,84.214128571201,413,84.214128571201,1,84.314228571201,5,85.463506846344,1,85.563506846344,1.34937827514299968,85.563506846344,1
,,,,,,,,84.344374717585,414,84.344374717585,1,84.444474717585,6,85.663506846344,1,85.763506846344,1.419132128758999738,85.763506846344,1
,,,,,,,,84.465290961252,415,84.465290961252,1,84.565390961252,6,85.863506846344,1,85.963506846344,1.498215885091999757,85.963506846344,1
,,,,,,,,84.691362070434,416,84.691362070434,1,84.791462070434,6,86.063506846344,1,86.163506846344,1.472144775909999918,86.163506846344,1
,,,,,,,,84.845186030653,417,84.845186030653,1,84.945286030653,6,86.263506846344,1,86.363506846344,1.51832081569099974,86.363506846344,1
,,,,,,,,85.031998097174,418,85.031998097174,1,85.132098097174,6,86.463506846344,1,86.563506846344,1.531508749169999897,86.563506846344,1
,,,,,,,,85.485966100331,419,85.485966100331,1,85.586066100331,5,86.663506846344,1,86.763506846344,1.277540746012999935,86.763506846344,1
,,,,,,,,85.736806754349,420,85.736806754349,1,85.836906754349,5,86.863506846344,1,86.963506846344,1.226700091994999737,86.963506846344,1
,,,,,,,,86.664737259624,421,86.664737259624,1,86.764837259624,1,87.063506846344,1,87.163506846344,0.498769586719999932,87.163506846344,1
,,,,,,,,86.791523263503,422,86.791523263503,1,86.891623263503,1,87.263506846344,1,87.363506846344,0.571983582841000035,87.363506846344,1
,,,,,,,,86.840421467912,423,86.840421467912,1,86.991623263503,2,87.463506846344,1,87.563506846344,0.723085378431999933,87.563506846344,1
,,,,,,,,86.962188050659,424,86.962188050659,1,87.091623263503,2,87.663506846344,1,87.763506846344,0.801318795684999859,87.763506846344,1
,,,,,,,,87.179768937382,425,87.179768937382,1,87.279868937382,2,87.863506846344,1,87.963506846344,0.783737908962000015,87.963506846344,1
,,,,,,,,87.653552571549,426,87.653552571549,1,87.753652571549,1,88.063506846344,1,88.163506846344,0.509954274794999882,88.163506846344,1
,,,,,,,,87.714673551912,427,87.714673551912,1,87.853652571549,2,88.263506846344,1,88.363506846344,0.648833294431999883,88.363506846344,1
,,,,,,,,87.74419275849,428,87.74419275849,2,87.953652571549,2,88.463506846344,1,88.563506846344,0.819314087853999948,88.563506846344,1
,,,,,,,,87.748366202212,429,87.748366202212,3,88.053652571549,3,88.663506846344,1,88.763506846344,1.015140644131999888,88.763506846344,1
,,,,,,,,87.800436484521,430,87.800436484521,3,88.153652571549,3,88.863506846344,1,88.963506846344,1.163070361822999826,88.963506846344,1
,,,,,,,,88.084513175638,431,88.084513175638,1,88.253652571549,4,89.063506846344,1,89.163506846344,1.078993670705999713,89.163506846344,1
,,,,,,,,88.511225833133,432,88.511225833133,1,88.611325833133,3,89.263506846344,1,89.363506846344,0.852281013210999912,89.363506846344,1
,,,,,,,,88.588363371942,433,88.588363371942,1,88.711325833133,3,89.463506846344,1,89.563506846344,0.975143474401999994,89.563506846344,1
,,,,,,,,89.057932124228,434,89.057932124228,1,89.158032124228,2,89.663506846344,1,89.763506846344,0.705574722116000026,89.763506846344,1
,,,,,,,,89.154659801726,435,89.154659801726,1,89.258032124228,3,89.863506846344,1,89.963506846344,0.808847044618000051,89.963506846344,1
,,,,,,,,89.362229816824,436,89.362229816824,1,89.462329816824,3,90.063506846344,1,90.163506846344,0.801277029520000015,90.163506846344,1
,,,,,,,,89.539730202521,437,89.539730202521,1,89.639830202521,3,90.263506846344,1,90.363506846344,0.823776643822999863,90.363506846344,1
,,,,,,,,89.618244808159,438,89.618244808159,1,89.739830202521,3,90.463506846344,1,90.563506846344,0.94526203818499987,90.563506846344,1
,,,,,,,,89.973873475526,439,89.973873475526,1,90.073973475526,2,90.663506846344,1,90.763506846344,0.789633370817999887,90.763506846344,1
,,,,,,,,90.12054701016,440,90.12054701016,1,90.22064701016,3,90.863506846344,1,90.963506846344,0.842959836184000051,90.963506846344,1
,,,,,,,,90.318847868739,441,90.318847868739,1,90.418947868739,3,91.063506846344,1,91.163506846344,0.844658977604999968,91.163506846344,1
,,,,,,,,90.318858939118,442,90.318858939118,1,90.518947868739,3,91.263506846344,1,91.363506846344,1.04464790722599998,91.363506846344,1
,,,,,,,,90.731023187294,443,90.731023187294,1,90.831123187294,3,91.463506846344,1,91.563506846344,0.832483659049999988,91.563506846344,1
,,,,,,,,90.805775846057,444,90.805775846057,1,90.931123187294,3,91.663506846344,1,91.763506846344,0.957731000286999863,91.763506846344,1
,,,,,,,,90.869690777032,445,90.869690777032,1,91.031123187294,4,91.863506846344,1,91.963506846344,1.093816069312000035,91.963506846344,1
,,,,,,,,90.980524942842,446,90.980524942842,1,91.131123187294,4,92.063506846344,1,92.163506846344,1.182981903501999716,92.163506846344,1
,,,,,,,,91.30046883121,447,91.30046883121,1,91.40056883121,4,92.263506846344,1,92.363506846344,1.063038015133999976,92.363506846344,1
,,,,,,,,91.733621567385,448,91.733621567385,1,91.833721567385,3,92.463506846344,1,92.563506846344,0.829885278958999881,92.563506846344,1
,,,,,,,,91.774691121132,449,91.774691121132,1,91.933721567385,3,92.663506846344,1,92.763506846344,0.988815725212000003,92.763506846344,1
,,,,,,,,92.002502651267,450,92.002502651267,1,92.102602651267,3,92.863506846344,1,92.963506846344,0.961004195076999853,92.963506846344,1
,,,,,,,,92.613139585186,451,92.613139585186,1,92.713239585186,1,93.063506846344,1,93.163506846344,0.55036726115799994,93.163506846344,1
,,,,,,,,92.734948507728,452,92.734948507728,1,92.835048507728,2,93.263506846344,1,93.363506846344,0.628558338615999853,93.363506846344,1
,,,,,,,,92.967571164413,453,92.967571164413,1,93.067671164413,1,93.463506846344,1,93.563506846344,0.595935681930999992,93.563506846344,1
,,,,,,,,93.099671780363,454,93.099671780363,1,93.199771780363,2,93.663506846344,1,93.763506846344,0.663835065980999946,93.763506846344,1
,,,,,,,,93.148215479097,455,93.148215479097,1,93.299771780363,2,93.863506846344,1,93.963506846344,0.815291367246999904,93.963506846344,1
,,,,,,,,93.459148066659,456,93.459148066659,1,93.559248066659,2,94.063506846344,1,94.163506846344,0.704358779684999932,94.163506846344,1
,,,,,,,,94.048044122144,457,94.048044122144,1,94.148144122144,1,94.348244122144,1,94.448244122144,0.4002,94.448244122144,1
,,,,,,,,94.100172148019,458,94.100172148019,1,94.248144122144,1,94.548244122144,1,94.648244122144,0.548071974124999969,94.648244122144,1
,,,,,,,,94.362673746612,459,94.362673746612,1,94.462773746612,1,94.748244122144,1,94.848244122144,0.485570375531999995,94.848244122144,1
,,,,,,,,94.7872230774,460,94.7872230774,1,94.8873230774,1,95.0874230774,1,95.1874230774,0.4002,95.1874230774,1
,,,,,,,,94.845813369097,461,94.845813369097,1,94.9873230774,1,95.2874230774,1,95.3874230774,0.541609708303000035,95.3874230774,1
,,,,,,,,94.921099239401,462,94.921099239401,1,95.0873230774,1,95.4874230774,1,95.5874230774,0.666323837998999964,95.5874230774,1
,,,,,,,,94.969083943288,463,94.969083943288,2,95.1873230774,2,95.6874230774,1,95.7874230774,0.818339134111999873,95.7874230774,1
,,,,,,,,95.600503051571,464,95.600503051571,1,95.700603051571,1,95.900703051571,1,96.000703051571,0.4002,96.000703051571,1
,,,,,,,,95.746548584619,465,95.746548584619,1,95.846648584619,1,96.100703051571,1,96.200703051571,0.454154466952000011,96.200703051571,1
,,,,,,,,95.874186305738,466,95.874186305738,1,95.974286305738,1,96.300703051571,1,96.400703051571,0.526516745833000008,96.400703051571,1
,,,,,,,,95.879385854777,467,95.879385854777,1,96.074286305738,2,96.500703051571,1,96.600703051571,0.721317196793999966,96.600703051571,1
,,,,,,,,96.128056010367,468,96.128056010367,1,96.228156010367,2,96.700703051571,1,96.800703051571,0.672647041203999981,96.800703051571,1
,,,,,,,,96.174561014044,469,96.174561014044,1,96.328156010367,2,96.900703051571,1,97.000703051571,0.826142037526999881,97.000703051571,1
,,,,,,,,96.207935942291,470,96.207935942291,2,96.428156010367,3,97.100703051571,1,97.200703051571,0.992767109279999888,97.200703051571,1
,,,,,,,,96.318503616421,471,96.318503616421,2,96.528156010367,3,97.300703051571,1,97.400703051571,1.082199435149999718,97.400703051571,1
,,,,,,,,96.580698090053,472,96.580698090053,1,96.680798090053,4,97.500703051571,1,97.600703051571,1.020004961518000015,97.600703051571,1
,,,,,,,,96.674433385248,473,96.674433385248,1,96.780798090053,4,97.700703051571,1,97.800703051571,1.126269666323000068,97.800703051571,1
,,,,,,,,96.882274512564,474,96.882274512564,1,96.982374512564,4,97.900703051571,1,98.000703051571,1.118428539006999673,98.000703051571,1
,,,,,,,,97.006840374517,475,97.006840374517,1,97.106940374517,4,98.100703051571,1,98.200703051571,1.193862677053999727,98.200703051571,1
,,,,,,,,97.055224303471,476,97.055224303471,1,97.206940374517,5,98.300703051571,1,98.400703051571,1.345478748099999673,98.400703051571,1
,,,,,,,,97.120267507066,477,97.120267507066,1,97.306940374517,5,98.500703051571,1,98.600703051571,1.480435544504999695,98.600703051571,1
,,,,,,,,97.161539105787,478,97.161539105787,2,97.406940374517,6,98.700703051571,1,98.800703051571,1.639163945783999926,98.800703051571,1
,,,,,,,,97.338296236994,479,97.338296236994,1,97.506940374517,6,98.900703051571,1,99.000703051571,1.662406814576999896,99.000703051571,1
,,,,,,,,97.667911471626,480,97.667911471626,1,97.768011471626,6,99.100703051571,1,99.200703051571,1.532791579945000031,99.200703051571,1
,,,,,,,,98.066719311881,481,98.066719311881,1,98.166819311881,5,99.300703051571,1,99.400703051571,1.333983739689999831,99.400703051571,1
,,,,,,,,98.341655302641,482,98.341655302641,1,98.441755302641,5,99.500703051571,1,99.600703051571,1.259047748930000038,99.600703051571,1
,,,,,,,,98.366661820626,483,98.366661820626,1,98.541755302641,5,99.700703051571,1,99.800703051571,1.434041230944999683,99.800703051571,1
,,,,,,,,98.591353920536,484,98.591353920536,1,98.691453920536,6,99.900703051571,1,100.000703051571,1.409349131034999918,100.000703051571,1
,,,,,,,,98.737058689083,485,98.737058689083,1,98.837158689083,6,100.100703051571,1,100.200703051571,1.463644362488,100.200703051571,1
,,,,,,,,98.80189851178,486,98.80189851178,1,98.937158689083,6,100.300703051571,1,100.400703051571,1.598804539790999782,100.400703051571,1
,,,,,,,,98.830226918739,487,98.830226918739,2,99.037158689083,7,100.500703051571,1,100.600703051571,1.770476132832,100.600703051571,1
,,,,,,,,98.868679206907,488,98.868679206907,2,99.137158689083,7,100.700703051571,1,100.800703051571,1.932023844663999668,100.800703051571,1
,,,,,,,,99.121041741604,489,99.121041741604,1,99.237158689083,8,100.900703051571,1,101.000703051571,1.879661309967000085,101.000703051571,1
,,,,,,,,99.36484161064,490,99.36484161064,1,99.46494161064,8,101.100703051571,1,101.200703051571,1.835861440930999666,101.200703051571,1
,,,,,,,,99.46569759729,491,99.46569759729,1,99.56579759729,8,101.300703051571,1,101.400703051571,1.935005454280999783,101.400703051571,1
,,,,,,,,99.590104981106,492,99.590104981106,1,99.690204981106,9,101.500703051571,1,101.600703051571,2.010598070464999932,101.600703051571,1
,,,,,,,,99.756780629235,493,99.756780629235,1,99.856880629235,9,101.700703051571,1,101.800703051571,2.043922422336000181,101.800703051571,1
,,,,,,,,100.123833309823,494,100.123833309823,1,100.223933309823,8,101.900703051571,1,102.000703051571,1.876869741748000025,102.000703051571,1
,,,,,,,,100.164325062563,495,100.164325062563,1,100.323933309823,8,102.100703051571,1,102.200703051571,2.036377989007999815,102.200703051571,1
,,,,,,,,100.210173927604,496,100.210173927604,2,100.423933309823,9,102.300703051571,1,102.400703051571,2.190529123966999938,102.400703051571,1
,,,,,,,,100.241469081681,497,100.241469081681,2,100.523933309823,9,102.500703051571,1,102.600703051571,2.35923396989,102.600703051571,1
,,,,,,,,100.277523941597,498,100.277523941597,3,100.623933309823,10,102.700703051571,1,102.800703051571,2.523179109973999512,102.800703051571,1
,,,,,,,,100.411432059769,499,100.411432059769,3,100.723933309823,10,102.900703051571,1,103.000703051571,2.58927099180199959,103.000703051571,1
,,,,,,,,100.438100184424,500,100.438100184424,3,100.823933309823,11,103.100703051571,1,103.200703051571,2.76260286714699975,103.200703051571,1
,,,,,,,,100.525991262523,501,100.525991262523,3,100.923933309823,11,103.300703051571,1,103.400703051571,2.874711789047999832,103.400703051571,1
,,,,,,,,100.782076133319,502,100.782076133319,2,101.023933309823,12,103.500703051571,1,103.600703051571,2.818626918251999832,103.600703051571,1
,,,,,,,,101.346203323002,503,101.346203323002,1,101.446303323002,11,103.700703051571,1,103.800703051571,2.454499728568999992,103.800703051571,1
,,,,,,,,101.352388581314,504,101.352388581314,1,101.546303323002,11,103.900703051571,1,104.000703051571,2.648314470256999607,104.000703051571,1
,,,,,,,,101.6422995366,505,101.6422995366,1,101.7423995366,11,104.100703051571,1,104.200703051571,2.558403514970999375,104.200703051571,1
,,,,,,,,101.917168139484,506,101.917168139484,1,102.017268139484,11,104.300703051571,1,104.400703051571,2.483534912086999382,104.400703051571,1
,,,,,,,,102.193360758617,507,102.193360758617,1,102.293460758617,11,104.500703051571,1,104.600703051571,2.407342292953999585,104.600703051571,1
,,,,,,,,102.21279429429,508,102.21279429429,1,102.393460758617,11,104.700703051571,1,104.800703051571,2.587908757280999327,104.800703051571,1
,,,,,,,,102.680892686421,509,102.680892686421,1,102.780992686421,10,104.900703051571,1,105.000703051571,2.31981036514999949,105.000703051571,1
,,,,,,,,102.729932304949,510,102.729932304949,1,102.880992686421,11,105.100703051571,1,105.200703051571,2.47077074662199968,105.200703051571,1
,,,,,,,,102.747354021601,511,102.747354021601,2,102.980992686421,11,105.300703051571,1,105.400703051571,2.653349029970000205,105.400703051571,1
,,,,,,,,103.024017314831,512,103.024017314831,1,103.124117314831,11,105.500703051571,1,105.600703051571,2.57668573674,105.600703051571,1
,,,,,,,,103.184695667364,513,103.184695667364,1,103.284795667364,12,105.700703051571,1,105.800703051571,2.61600738420700017,105.800703051571,1
,,,,,,,,103.447820919023,514,103.447820919023,1,103.547920919023,11,105.900703051571,1,106.000703051571,2.55288213254799955,106.000703051571,1
,,,,,,,,103.623463934767,515,103.623463934767,1,103.723563934767,11,106.100703051571,1,106.200703051571,2.577239116803999852,106.200703051571,1
,,,,,,,,103.632801483496,516,103.632801483496,1,103.823563934767,12,106.300703051571,1,106.400703051571,2.76790156807499964,106.400703051571,1
,,,,,,,,104.286500763661,517,104.286500763661,1,104.386600763661,10,106.500703051571,1,106.600703051571,2.314202287909999702,106.600703051571,1
,,,,,,,,104.333431933512,518,104.333431933512,1,104.486600763661,11,106.700703051571,1,106.800703051571,2.46727111805900011,106.800703051571,1
,,,,,,,,104.402535850254,519,104.402535850254,1,104.586600763661,11,106.900703051571,1,107.000703051571,2.59816720131699962,107.000703051571,1
,,,,,,,,104.470166793223,520,104.470166793223,2,104.686600763661,12,107.100703051571,1,107.200703051571,2.73053625834799972,107.200703051571,1
,,,,,,,,104.525272380631,521,104.525272380631,2,104.786600763661,12,107.300703051571,1,107.400703051571,2.875430670940000145,107.400703051571,1
,,,,,,,,104.751456076469,522,104.751456076469,1,104.886600763661,13,107.500703051571,1,107.600703051571,2.84924697510199997,107.600703051571,1
,,,,,,,,104.77259351129,523,104.77259351129,2,104.986600763661,13,107.700703051571,1,107.800703051571,3.028109540281000087,107.800703051571,1
,,,,,,,,104.785616084247,524,104.785616084247,3,105.086600763661,14,107.900703051571,1,108.000703051571,3.21508696732399989,108.000703051571,1
,,,,,,,,104.788929303131,525,104.788929303131,3,105.186600763661,14,108.100703051571,1,108.200703051571,3.411773748439999905,108.200703051571,1
,,,,,,,,104.951157507577,526,104.951157507577,3,105.286600763661,15,108.300703051571,1,108.400703051571,3.44954554399399969,108.400703051571,1
,,,,,,,,105.481669210681,527,105.481669210681,1,105.581769210681,14,108.500703051571,1,108.600703051571,3.11903384088999934,108.600703051571,1
,,,,,,,,105.483525815557,528,105.483525815557,1,105.681769210681,15,108.700703051571,1,108.800703051571,3.317177236013999487,108.800703051571,1
,,,,,,,,105.7052077664,529,105.7052077664,1,105.8053077664,15,108.900703051571,1,109.000703051571,3.295495285170999525,109.000703051571,1
,,,,,,,,106.063205687296,530,106.063205687296,1,106.163305687296,14,109.100703051571,1,109.200703051571,3.13749736427500013,109.200703051571,1
,,,,,,,,106.370771430191,531,106.370771430191,1,106.470871430191,14,109.300703051571,1,109.400703051571,3.029931621379999367,109.400703051571,1
,,,,,,,,107.201965649304,532,107.201965649304,1,107.302065649304,10,109.500703051571,1,109.600703051571,2.398737402266999815,109.600703051571,1
,,,,,,,,107.268147625539,533,107.268147625539,1,107.402065649304,11,109.700703051571,1,109.800703051571,2.532555426031999337,109.800703051571,1
,,,,,,,,107.511285720211,534,107.511285720211,1,107.611385720211,11,109.900703051571,1,110.000703051571,2.489417331359999417,110.000703051571,1
,,,,,,,,107.687861829202,535,107.687861829202,1,107.787961829202,11,110.100703051571,1,110.200703051571,2.51284122236899953,110.200703051571,1
,,,,,,,,107.727950268219,536,107.727950268219,1,107.887961829202,12,110.300703051571,1,110.400703051571,2.672752783352000157,110.400703051571,1
,,,,,,,,107.741168670358,537,107.741168670358,2,107.987961829202,12,110.500703051571,1,110.600703051571,2.859534381212999842,110.600703051571,1
,,,,,,,,107.88481796638,538,107.88481796638,2,108.087961829202,13,110.700703051571,1,110.800703051571,2.915885085190999412,110.800703051571,1
,,,,,,,,108.01777951629,539,108.01777951629,1,108.187961829202,13,110.900703051571,1,111.000703051571,2.982923535280999502,111.000703051571,1
,,,,,,,,108.191492662583,540,108.191492662583,1,108.291592662583,14,111.100703051571,1,111.200703051571,3.009210388987999515,111.200703051571,1
,,,,,,,,108.950297419201,541,108.950297419201,1,109.050397419201,11,111.300703051571,1,111.400703051571,2.450405632369999852,111.400703051571,1
,,,,,,,,109.260099755032,542,109.260099755032,1,109.360199755032,10,111.500703051571,1,111.600703051571,2.340603296538999337,111.600703051571,1
,,,,,,,,109.678411069557,543,109.678411069557,1,109.778511069557,9,111.700703051571,1,111.800703051571,2.122291982013999593,111.800703051571,1
,,,,,,,,109.864933440611,544,109.864933440611,1,109.965033440611,9,111.900703051571,1,112.000703051571,2.135769610959999726,112.000703051571,1
,,,,,,,,109.947479413956,545,109.947479413956,1,110.065033440611,10,112.100703051571,1,112.200703051571,2.253223637615000097,112.200703051571,1
,,,,,,,,109.996762578399,546,109.996762578399,1,110.165033440611,10,112.300703051571,1,112.400703051571,2.40394047317199976,112.400703051571,1
,,,,,,,,110.648546773836,547,110.648546773836,1,110.748646773836,8,112.500703051571,1,112.600703051571,1.952156277734999883,112.600703051571,1
,,,,,,,,110.77000263156,548,110.77000263156,1,110.87010263156,9,112.700703051571,1,112.800703051571,2.0307004200109997,112.800703051571,1
,,,,,,,,110.822718054127,549,110.822718054127,1,110.97010263156,9,112.900703051571,1,113.000703051571,2.177984997443999751,113.000703051571,1
,,,,,,,,111.244895809004,550,111.244895809004,1,111.344995809004,8,113.100703051571,1,113.200703051571,1.955807242566999883,113.200703051571,1
,,,,,,,,111.841335944099,551,111.841335944099,1,111.941435944099,6,113.300703051571,1,113.400703051571,1.559367107471999687,113.400703051571,1
,,,,,,,,111.97689634451,552,111.97689634451,1,112.07699634451,7,113.500703051571,1,113.600703051571,1.623806707061000047,113.600703051571,1
,,,,,,,,112.544224383185,553,112.544224383185,1,112.644324383185,5,113.700703051571,1,113.800703051571,1.25647866838599986,113.800703051571,1
,,,,,,,,112.795671782299,554,112.795671782299,1,112.895771782299,5,113.900703051571,1,114.000703051571,1.205031269271999766,114.000703051571,1
,,,,,,,,113.116763534913,555,113.116763534913,1,113.216863534913,4,114.100703051571,1,114.200703051571,1.083939516657999919,114.200703051571,1
,,,,,,,,113.24993203224,556,113.24993203224,1,113.35003203224,4,114.300703051571,1,114.400703051571,1.150771019330999673,114.400703051571,1
,,,,,,,,113.449024760913,557,113.449024760913,1,113.549124760913,4,114.500703051571,1,114.600703051571,1.151678290657999864,114.600703051571,1
,,,,,,,,113.695600853519,558,113.695600853519,1,113.795700853519,4,114.700703051571,1,114.800703051571,1.105102198051999713,114.800703051571,1
,,,,,,,,114.110353146139,559,114.110353146139,1,114.210453146139,3,114.900703051571,1,115.000703051571,0.890349905431999873,115.000703051571,1
,,,,,,,,114.248240053709,560,114.248240053709,1,114.348340053709,3,115.100703051571,1,115.200703051571,0.952462997861999835,115.200703051571,1
,,,,,,,,114.317590714467,561,114.317590714467,1,114.448340053709,4,115.300703051571,1,115.400703051571,1.083112337103999673,115.400703051571,1
,,,,,,,,114.689877043063,562,114.689877043063,1,114.789977043063,3,115.500703051571,1,115.600703051571,0.910826008507999991,115.600703051571,1
,,,,,,,,115.067897382682,563,115.067897382682,1,115.167997382682,2,115.700703051571,1,115.800703051571,0.73280566888899989,115.800703051571,1
,,,,,,,,115.111116626001,564,115.111116626001,1,115.267997382682,3,115.900703051571,1,116.000703051571,0.889586425569999889,116.000703051571,1
,,,,,,,,115.303519011319,565,115.303519011319,1,115.403619011319,3,116.100703051571,1,116.200703051571,0.897184040251999932,116.200703051571,1
,,,,,,,,115.600367507849,566,115.600367507849,1,115.700467507849,3,116.300703051571,1,116.400703051571,0.800335543721999883,116.400703051571,1
,,,,,,,,115.603032556815,567,115.603032556815,1,115.800467507849,3,116.500703051571,1,116.600703051571,0.997670494756,116.600703051571,1
,,,,,,,,116.334964022968,568,116.334964022968,1,116.435064022968,1,116.700703051571,1,116.800703051571,0.46573902860299998,116.800703051571,1
,,,,,,,,116.420271185375,569,116.420271185375,1,116.535064022968,1,116.900703051571,1,117.000703051571,0.580431866195999953,117.000703051571,1
,,,,,,,,116.816820966296,570,116.816820966296,1,116.916920966296,1,117.117020966296,1,117.217020966296,0.4002,117.217020966296,1
,,,,,,,,116.848887785193,571,116.848887785193,1,117.016920966296,1,117.317020966296,1,117.417020966296,0.568133181102999926,117.417020966296,1
,,,,,,,,117.152101571158,572,117.152101571158,1,117.252201571158,1,117.517020966296,1,117.617020966296,0.464919395137999955,117.617020966296,1
,,,,,,,,117.953691502133,573,117.953691502133,1,118.053791502133,1,118.253891502133,1,118.353891502133,0.4002,118.353891502133,1
,,,,,,,,118.794063387383,574,118.794063387383,1,118.894163387383,1,119.094263387383,1,119.194263387383,0.4002,119.194263387383,1
,,,,,,,,118.924222855855,575,118.924222855855,1,119.024322855855,1,119.294263387383,1,119.394263387383,0.470040531527999958,119.394263387383,1
,,,,,,,,119.204357995247,576,119.204357995247,1,119.304457995247,1,119.504557995247,1,119.604557995247,0.4002,119.604557995247,1
,,,,,,,,119.341946690939,577,119.341946690939,1,119.442046690939,1,119.704557995247,1,119.804557995247,0.462611304308000014,119.804557995247,1
,,,,,,,,119.342757955203,578,119.342757955203,1,119.542046690939,1,119.904557995247,1,120.004557995247,0.661800040043999835,120.004557995247,1
,,,,,,,,119.546795372794,579,119.546795372794,1,119.646895372794,2,120.104557995247,1,120.204557995247,0.657762622452999988,120.204557995247,1
